pic,ror_id,confidence,source
949428823,01v8tze95,high,openaire_direct
949441433,00pzf4g66,high,openaire_direct
949452976,0399rn938,medium,openaire_domain_fuzzy_name
949457438,0235kxk33,high,openaire_direct
949468302,047cqa323,high,openaire_direct
949476838,007vdx129,medium,openaire_domain_name
949478002,04q5vv384,high,openaire_direct
949482658,05anqtc62,high,openaire_direct
949486732,050ra0n32,high,openaire_direct
949487605,046e0mt33,high,openaire_direct
949488672,04dde1554,high,openaire_direct
949489448,014g5ne65,medium,openaire_domain_fuzzy_name
949497305,04f87d812,medium,openaire_domain_name
949507005,00a736592,high,openaire_direct
949510594,01d30w739,high,openaire_direct
949510691,0111bj510,medium,openaire_domain_fuzzy_name
949524562,0566yhn94,medium,openaire_domain_fuzzy_name
949525047,01sdnnq10,high,openaire_direct
949544350,04gmmfj60,medium,openaire_domain_name
949548521,047302w76,high,openaire_direct
949553468,044npx850,high,openaire_direct
949566466,03dvp8k55,high,openaire_direct
949569861,05wm6p530,high,openaire_direct
949570346,04ffjez92,high,openaire_direct
949584314,015scty35,high,openaire_direct
949587321,0004r6b85,high,openaire_direct
949592462,019m6wk21,high,openaire_direct
949594402,01s3pkg06,high,openaire_direct
949595372,059g2r627,medium,openaire_domain_fuzzy_name
949596148,03cfsyg37,high,openaire_direct
949603617,02v9bqx10,high,openaire_direct
949615451,049m34h22,high,openaire_direct
949619719,01gz5zx42,high,openaire_direct
949619913,05wa62164,high,openaire_direct
949621465,02ec8mb70,high,openaire_direct
949629225,01sde3g80,high,openaire_direct
949641447,00f5q5839,medium,openaire_domain_fuzzy_name
949644163,05c4w7j07,high,openaire_direct
949649013,01rpe9k96,high,openaire_direct
949649207,02d8v0v24,high,openaire_direct
949652214,00vd2h880,high,openaire_direct
949660847,01xszvp42,high,openaire_direct
949662108,04rszy995,high,openaire_direct
949662302,037tw3m02,medium,openaire_domain_fuzzy_name
949664242,02qr8jq33,high,openaire_direct
949666473,01eg9n443,high,openaire_direct
949667734,03xay8k75,high,openaire_direct
949671032,046tym167,high,community_supported
949678210,05hna7313,high,openaire_direct
949681605,0004h8z94,high,openaire_direct
949685582,01a1mp446,high,openaire_direct
949686358,002r94d59,high,openaire_direct
949689850,01jr63883,high,openaire_direct
949694506,049835d66,medium,openaire_domain_fuzzy_name
949694894,056d84691,medium,openaire_ambiguous_exact_name
949697513,01g853f75,medium,openaire_domain_fuzzy_name
949700617,02wy0xt13,high,openaire_direct
949705079,01gjr8a79,high,openaire_direct
949705564,0222yz688,high,openaire_direct
949709056,03mmsj102,high,openaire_direct
949711578,036je1b38,high,openaire_direct
949722733,042bvs696,high,openaire_direct
949725546,02vcxyt85,high,openaire_direct
949729038,01p35vs79,high,openaire_direct
949729135,03cejhk28,high,openaire_direct
949729523,05b017y73,medium,openaire_domain_name
949735440,057qpr032,high,community_supported
949742812,02zyv6x15,high,openaire_direct
949743103,01ypjv288,high,openaire_direct
949751930,05wx2c490,high,openaire_direct
949754646,00vawn972,high,openaire_direct
949756101,04dchsd96,medium,openaire_domain_name
949759496,040cm8d21,medium,openaire_domain_name
949760078,00dav3y17,high,openaire_direct
949761436,040823y46,medium,openaire_domain_fuzzy_name
949787335,03wx2rr30,high,openaire_direct
949789954,05x4m5564,medium,openaire_domain_name
949790439,03tnb9s98,high,openaire_direct
949799169,01x7se580,high,openaire_direct
949811585,02693j602,high,openaire_direct
949813816,0489qz649,high,openaire_direct
949820121,02xq4xp48,high,openaire_direct
949822837,01ag9w134,medium,openaire_domain_name
949827008,00vtz6t93,medium,openaire_domain_fuzzy_name
949829530,01ttmqc18,high,openaire_direct
949834186,032c3ae16,high,openaire_direct
949834574,055wa9133,high,openaire_direct
949838454,03ja7dr12,high,openaire_direct
949840588,00nnd3206,high,openaire_direct
949842043,038z8c944,medium,openaire_domain_name
949850094,04yw9eb05,high,openaire_direct
949853004,01ge5zt06,high,openaire_direct
949853780,0368jnd28,medium,openaire_domain_fuzzy_name
949854265,00r0jjp97,high,openaire_direct
949857563,01ab8hq43,high,openaire_direct
949860570,03m3ca021,medium,openaire_domain_name
949865226,05mjwh489,high,openaire_direct
949868524,01nmnpy52,medium,openaire_domain_fuzzy_name
949874829,03pmb4h38,high,openaire_direct
949885305,01c27hj86,high,openaire_direct
949887827,01925vb10,medium,openaire_domain_name
949972120,02d5jky69,high,openaire_direct
949976000,05v0k1d18,high,openaire_direct
949976582,0055wm418,medium,openaire_domain_name
949980559,00xvwpq40,high,openaire_direct
949983275,05fdfws23,high,openaire_direct
949984148,01pqjya71,high,openaire_direct
949993751,00xtpf729,high,openaire_direct
949995206,03jwfrf17,medium,openaire_domain_fuzzy_name
950017710,056c4z730,high,openaire_direct
950025858,00ay9v204,high,openaire_direct
950028671,01485tq96,high,openaire_direct
950035073,01pmm8272,high,openaire_direct
950036140,0043zdj72,high,openaire_direct
950042639,02sp3q482,high,openaire_direct
950049235,02b2dcj06,high,openaire_direct
950054279,01q97y624,medium,openaire_domain_name
950057771,01bsaey45,high,openaire_direct
950071060,03kgj4539,high,openaire_direct
950073679,02fcch113,medium,openaire_domain_name
950098317,04jr01610,high,openaire_direct
950103167,00gw7ky20,high,openaire_direct
950103652,015hz7p22,medium,openaire_domain_fuzzy_name
950105301,02w6m7e50,high,openaire_direct
950109666,01mzc3z63,high,openaire_direct
950125477,02jj62p13,medium,openaire_domain_fuzzy_name
950132073,0293rh119,medium,openaire_ambiguous_domain
950134983,00wy14q17,medium,openaire_ambiguous_domain
950138184,0115xv923,high,openaire_direct
950139542,04gndp242,high,openaire_direct
950144683,03gsbap19,high,openaire_direct
950145168,0219e8j10,medium,openaire_domain_fuzzy_name
950148078,03z5q7c50,medium,openaire_ambiguous_domain
950149921,03evbwn87,high,openaire_direct
950152346,03872jq72,medium,openaire_domain_name
950173783,03rkqvk58,medium,openaire_domain_name
950180476,03wts3073,high,openaire_direct
950220149,02btef130,medium,openaire_domain_fuzzy_name
950224708,007ps6h72,high,openaire_direct
950235475,03z5q7c50,medium,openaire_ambiguous_domain
950236833,04fh21g11,high,openaire_direct
950259143,02gtj3932,medium,openaire_domain_fuzzy_name
950259822,00bxsm637,medium,openaire_domain_fuzzy_name
950261568,002get527,high,openaire_direct
950261665,04ne34794,high,openaire_direct
950278446,00qq5ag78,high,openaire_direct
950290474,02x3pxw11,high,openaire_direct
950295421,00nagev26,high,openaire_direct
950302793,0414wmq03,high,openaire_direct
950315403,022a2kb82,high,openaire_direct
950322096,00p77cm62,high,openaire_direct
950323357,05dwk8b49,high,openaire_direct
950325879,05031qk94,medium,openaire_domain_fuzzy_name
950330535,05a1qpv97,medium,openaire_ambiguous_domain
950330923,048mf0j29,medium,openaire_domain_name
950334415,05v7khc27,high,openaire_direct
950338295,03znjxt55,high,openaire_direct
950338780,02pg8gw87,high,openaire_direct
950346443,00ms48f15,high,openaire_direct
950348480,02e2avb86,medium,openaire_domain_name
950350420,01g80gk13,high,openaire_direct
950362060,04mpvdf36,high,openaire_direct
950365843,01thjgt98,high,openaire_direct
950367589,010qwhr53,high,openaire_direct
950368365,03vg56f33,high,openaire_direct
950384564,01q1tcv22,medium,openaire_domain_fuzzy_name
950397271,01trb8031,high,community_supported
950401636,002nhnx25,medium,openaire_domain_name
950405322,038mfmm37,high,openaire_direct
950423849,032k2hj66,high,openaire_direct
950429378,00xpsqk75,medium,openaire_domain_name
950438011,04a5szx83,high,openaire_direct
950440824,04gp2qg91,medium,openaire_domain_fuzzy_name
950446935,010t4mz11,medium,openaire_domain_name
950453725,00qpqrv96,high,openaire_direct
950458090,057qbe640,high,openaire_direct
950484571,02ab50f57,medium,openaire_ambiguous_domain
950499994,04q2cc503,high,openaire_direct
950501837,02xr5pg48,medium,openaire_domain_fuzzy_name
950506687,03xh9nq73,high,openaire_direct
950506978,01bgbk171,high,openaire_direct
950511149,04agm8872,high,openaire_direct
950520073,02wc7yv39,high,openaire_direct
950531616,05tb15k40,medium,openaire_domain_name
950541316,02ckn6v62,high,openaire_direct
950543353,02rvv6x76,medium,openaire_domain_fuzzy_name
950555963,02rg1r889,high,openaire_direct
950558388,00bvpsj93,medium,openaire_domain_name
950571677,014wwcs49,high,openaire_direct
950590495,0499kfe57,high,openaire_direct
950595442,02j393627,medium,openaire_domain_name
950597770,038wqs208,high,openaire_direct
950599031,032vqbc18,high,openaire_direct
950603008,05n43x964,high,openaire_direct
950616103,046z39w60,medium,openaire_domain_fuzzy_name
950626094,00h1tez17,high,openaire_direct
950630944,01txvbn74,high,openaire_direct
950631429,0415n4468,medium,openaire_domain_name
950645009,00qsw2f44,high,openaire_direct
950657522,018e02524,high,openaire_direct
950659462,05frzy624,medium,openaire_domain_fuzzy_name
950660238,01y0vz750,medium,openaire_domain_name
950661887,01aktk249,medium,openaire_domain_name
950666931,03bv29q22,medium,openaire_domain_fuzzy_name
950668483,02ng64w29,high,openaire_direct
950671587,035gfy236,high,openaire_direct
950727847,03bqa4029,high,openaire_direct
950734346,017t6mt61,high,openaire_direct
950743270,01cfzwy76,medium,openaire_domain_name
950765774,04wysdg63,medium,openaire_domain_fuzzy_name
950766938,011asxc61,high,openaire_direct
950775377,04f7wcr96,high,openaire_direct
950782846,00s8w7498,high,openaire_direct
950784107,02qd0cv38,high,openaire_direct
950818251,05gh85146,high,openaire_direct
950826787,03j7gdq44,medium,openaire_domain_fuzzy_name
950826981,05bxe2n40,medium,openaire_domain_fuzzy_name
950828824,02nr1jd69,high,openaire_direct
950831055,04km3ca65,medium,openaire_domain_name
950838039,017bpsz44,medium,openaire_domain_fuzzy_name
950838524,04j6r2795,high,openaire_direct
950854044,05pw23b17,high,openaire_direct
950860252,01k9hhd91,medium,openaire_domain_fuzzy_name
950870922,0145r0q31,high,openaire_direct
950873638,04kcs0d25,medium,openaire_domain_name
950875287,012dayg05,medium,openaire_domain_fuzzy_name
950877033,035vk6k04,high,openaire_direct
950882465,05fpcda55,high,openaire_direct
950924854,00xcyc711,medium,openaire_domain_fuzzy_name
950932323,01h2zyy62,medium,openaire_domain_name
950934360,00mbc1g87,high,openaire_direct
950937755,02khq4z72,high,openaire_direct
950938240,00809fn97,high,community_supported
950939889,001rdde17,high,openaire_direct
950953275,039je2z22,medium,openaire_domain_fuzzy_name
950976264,01nq34e56,high,openaire_direct
950983248,03tdxj229,high,openaire_direct
950983927,02asy9212,medium,openaire_domain_name
950985382,045rrq664,high,openaire_direct
950987516,0312m2266,high,openaire_direct
950992560,00qh0h134,medium,openaire_domain_fuzzy_name
951002454,01mab3e15,high,openaire_direct
951005073,016apz495,high,openaire_direct
951020787,01s8p3t36,high,openaire_direct
951021272,046dyvq82,medium,openaire_ambiguous_domain
951026025,04r6ndt39,medium,openaire_domain_name
951040963,01wsxjp84,medium,openaire_domain_fuzzy_name
951045231,05btsbq39,high,openaire_direct
951048044,02bn4n710,high,openaire_direct
951048820,02fzn1g05,high,openaire_direct
951050857,0158zgz03,high,openaire_direct
951066183,00dtqsj35,high,openaire_direct
951070451,02wefvw09,high,openaire_direct
951074040,01d2r8q06,high,openaire_direct
951076368,0291wkh90,high,openaire_direct
951080248,030deh410,high,openaire_direct
951084225,05gknh003,high,openaire_direct
951091403,02gan0k07,medium,openaire_domain_name
951094216,03aygfv62,high,openaire_direct
951095962,035mh1293,high,openaire_direct
951100036,05r26zf79,high,openaire_direct
951100909,04j5jqy92,high,openaire_direct
951102849,04rk2jc83,medium,openaire_domain_fuzzy_name
951105856,001vjqx13,high,openaire_direct
951107893,04zmc0e16,high,openaire_direct
951109251,05yq10v05,medium,openaire_domain_name
951111967,04cegfm62,high,openaire_direct
951114683,02cy4j108,medium,openaire_domain_name
951120018,02ddkpn78,high,openaire_direct
951121376,009axkg17,high,openaire_direct
951128845,04sg6fy71,medium,openaire_domain_name
951129039,02hynvh35,high,openaire_direct
951135732,01sqjdr55,high,openaire_direct
951135926,044hshx49,medium,openaire_domain_fuzzy_name
951138157,02tg91795,high,openaire_direct
951146305,01qbebb31,high,openaire_direct
951146984,03h3wjd71,high,openaire_direct
951147566,01ph4hz96,medium,openaire_domain_name
951153095,034dn0836,medium,openaire_domain_name
951153289,01mgxxq41,medium,openaire_domain_fuzzy_name
951171622,04pdpxj40,high,openaire_direct
951172980,01c86x832,high,openaire_direct
951175405,02wbfy710,high,openaire_direct
951184329,02vrwn188,high,openaire_direct
951185008,04apsy796,medium,openaire_domain_fuzzy_name
951206639,010yke988,medium,openaire_domain_fuzzy_name
951206930,04bckew43,high,openaire_direct
951209937,00803nh20,high,openaire_direct
951211004,03k95y741,high,openaire_direct
951213138,02swff503,medium,openaire_domain_fuzzy_name
951216242,02je6ph26,medium,openaire_domain_fuzzy_name
951217309,05jye0b93,high,openaire_direct
951217891,052bk9j85,medium,openaire_domain_fuzzy_name
951226136,025mtxh67,high,openaire_direct
951238552,04f81fm77,high,openaire_direct
951243402,02nbj1r55,medium,openaire_domain_name
951244663,05x75zf33,high,openaire_direct
951247379,04wx2hz08,high,openaire_direct
951258049,00gwv7d20,high,openaire_direct
951262511,02k65yv07,medium,openaire_domain_name
951265421,02mq91505,medium,openaire_domain_name
951269786,03jk3dn88,high,openaire_direct
951273666,02w38qn81,high,openaire_direct
951274248,025wyv967,medium,openaire_domain_name
951281426,04w19j463,high,openaire_direct
951283172,045518148,medium,openaire_domain_fuzzy_name
951296946,04g99jx54,high,openaire_direct
951301214,004raaa70,high,openaire_direct
951322360,0429d0v34,high,openaire_direct
951325755,04hvavg21,medium,openaire_domain_name
951329150,0010qfz59,high,openaire_direct
951330411,01we7jp47,high,openaire_direct
951333515,00cgdz126,high,openaire_direct
951337589,03er61e50,high,openaire_direct
951338947,004aq9x60,high,openaire_direct
951340111,0213d4b59,medium,openaire_domain_fuzzy_name
951344767,03gb7n667,high,openaire_direct
951345931,001bbwj30,high,openaire_direct
951346416,04qs1qk86,high,openaire_direct
951347192,0229a6d71,high,openaire_direct
951348065,01pe3t004,high,openaire_direct
951348162,01mjqb881,medium,openaire_domain_name
951349423,04rg77e64,medium,openaire_domain_name
951350587,00z9cn431,high,openaire_direct
951353303,05s6r7486,high,openaire_direct
951354079,0058ctf29,high,openaire_direct
951354758,02kk6xv61,high,openaire_direct
951356019,027nzpm35,medium,openaire_domain_fuzzy_name
951362712,0449rh157,high,openaire_direct
951366980,05fcmfe52,medium,openaire_domain_fuzzy_name
951372412,054m0e665,medium,openaire_domain_name
951374837,03se59c70,medium,openaire_domain_name
951375516,05e5xw908,high,openaire_direct
951375807,02mhjkx12,medium,openaire_domain_fuzzy_name
951378329,02hwwnx12,high,openaire_direct
951378911,055y4y749,high,openaire_direct
951385313,02pdrss67,medium,openaire_domain_fuzzy_name
951385507,0311zp875,high,openaire_direct
951399281,02kh04593,high,openaire_direct
951401900,05qx9ce83,high,openaire_direct
951408205,0552dh385,high,openaire_direct
951408981,00hr37w40,high,openaire_direct
951409466,01h527v58,medium,openaire_domain_name
951413540,05ecg5h20,high,openaire_direct
951414122,03hjgt059,medium,openaire_domain_name
951415092,03kgran92,high,openaire_direct
951424501,037p52j25,high,openaire_direct
951424792,025y6ny17,high,openaire_direct
951428381,03mgvjg96,high,openaire_direct
951428769,00r2kgw23,high,openaire_direct
951432552,05dbmr667,high,openaire_direct
951433037,00606js28,high,openaire_direct
951433134,01h019421,high,openaire_direct
951434007,03q98b746,high,openaire_direct
951436432,00v7w6310,high,openaire_direct
951442155,02zr5jr81,high,openaire_direct
